"schoolid","Z","Y","S3","C1","C2","C3","XC","X1","X2","X3","X4","X5" 
"30",1,0.776337523376584,6,"1",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.731454615817828,7,"4",1,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,1.40101400919394,5,"12",1,0,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,-1.10291044449671,4,"2",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,-0.066270087793759,7,"8",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,1.28232950412608,6,"4",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,-0.209665100422919,3,"14",1,0,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.121729947577371,5,"4",2,0,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.212875692058629,5,"4",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,-0.23121016612422,4,"4",2,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.57253877374078,5,"15",1,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.0305143865571426,6,"4",1,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,1.12651252885003,7,"15",1,0,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"30",1,0.724419872815407,6,"1",1,1,1,0.406316317553427,0.0402472450244116,-0.20380794713453,-0.220041271618529,-0.806150821056186
"29",1,0.104299154357551,7,"4",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.218028431130975,6,"12",2,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.266721571398055,3,"12",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.607331098026527,6,"4",1,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.335788324699277,5,"15",2,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.0326449314507015,7,"4",1,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.00122514857849,2,"4",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.39312037783491,5,"15",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.345123725567085,6,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.16693668540053,4,"10",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.195529022355707,5,"15",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.207683254443177,5,"4",1,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.20445985342621,4,"2",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.13568658667833,3,"1",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.9778124347879,6,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.1705288230405,5,"14",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.947937489706883,5,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.609120999994397,5,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.155971001872182,6,"4",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.748189419450177,5,"2",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.112721198092794,6,"2",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.770679026836604,7,"4",1,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.462370026359234,6,"11",1,0,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.309858177671042,5,"12",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.0294694170717653,6,"4",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.901977568236114,6,"14",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.183575518222795,5,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-0.6558807504078,6,"14",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.724399704349372,6,"2",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,-1.10592217100184,3,"4",2,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"29",1,0.0712968713763936,6,"4",1,1,1,-0.373086529170108,0.11309595983755,-0.833417096504356,-1.92477826783442,-1.14731357879289
"28",1,1.01541254937155,6,"4",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.728429733785198,4,"14",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.0736977408009718,7,"3",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.556311824183177,5,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.0989483452044501,5,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.211375117229435,5,"4",2,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.869696271850438,5,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.721858689839777,6,"1",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.38056631244278,7,"14",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-1.02091137726386,5,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.64949393869062,6,"5",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.528431510582369,5,"4",2,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.304989705360971,6,"14",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.264217372050852,4,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.639643701879766,6,"4",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.489266113076705,6,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.224461158702842,5,"8",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.345504538676375,5,"4",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.229953166996257,6,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.364047357564983,6,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.14863156689545,6,"4",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.209978521320676,4,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.165666409831061,6,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.654507897649895,5,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.848075370184173,5,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.476220120169246,5,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.748346621630709,4,"12",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.0748072145827185,5,"4",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.614723451822424,5,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.74613748170185,4,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.246851723070823,6,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.60281369028968,5,"1",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.0360794209009436,4,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.493764871830562,5,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-1.59372379215474,3,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.150668319750444,6,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.269615686686835,4,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-1.35401683377452,4,"14",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.114504649323496,5,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.365833562681719,5,"8",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.171077812698796,6,"4",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.157002572222244,6,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.547391100463999,3,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.300753531514218,6,"1",2,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.728002396783036,6,"4",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,1.34611238947324,6,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.17605892270555,5,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.608713370420394,6,"4",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.118543733904307,6,"4",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.837715844187828,6,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.164464835845275,5,"2",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.371778353383424,6,"5",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.185552251697012,6,"4",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.416703587444647,5,"1",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.326485357494103,5,"10",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.975479657667681,7,"4",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,-0.420809398133529,5,"2",2,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.927744048009193,6,"1",1,1,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,1.8538636915344,7,"1",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"28",1,0.723400834559815,6,"4",1,0,3,1.40661814258309,-1.289132335775,1.20172777779664,0.584130588753031,-0.235468178012321
"27",1,-0.71214733399943,5,"4",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.654953797722788,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-1.31125138163146,5,"4",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.384978870446918,6,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.228285957968567,6,"4",2,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.412095053799657,5,"4",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.837427960930728,6,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.410654511910625,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.896894369768617,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.541641509708887,6,"4",2,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.827643591999574,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.38579723417232,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.290629965348704,6,"9",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.000302982652264749,5,"1",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.403898501602992,6,"2",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.141361229510797,5,"1",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-1.13588975182891,3,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.580862488127707,6,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.184066963218588,6,"1",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.426628225332814,6,"8",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.237047171525067,6,"4",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.0963470733067446,5,"2",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.622346838553914,7,"15",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.861808782258795,5,"4",2,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.706628176262662,6,"8",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.401605607285005,6,"15",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.306937717047346,2,"12",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.577077144941939,5,"2",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.14399405404718,5,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.695502517210166,6,"5",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.656924993801161,6,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.119638165598796,6,"5",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.771999489423243,6,"14",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.734939371015819,5,"4",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.0927607722023715,6,"4",2,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.89985373793261,4,"2",2,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.866094352230979,5,"8",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,1.15502984653045,6,"1",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.769492881398654,5,"4",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,-0.210034918377791,6,"1",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.0957198293475683,6,"4",2,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.338468199504001,7,"4",1,1,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"27",1,0.634385937452328,5,"4",1,0,1,0.240266818175713,-0.785286668492658,0.611807468392503,0.612568099858706,-0.116283731042427
"26",1,1.06718151941354,7,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.0110756684934741,5,"9",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.00600589245973424,6,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.562393876706252,6,"4",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.0783718283873398,5,"3",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.554409224646619,6,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.116796546272915,5,"4",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.805740158895575,6,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.00390083087577692,5,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.405753918436836,6,"1",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.0637917968811768,6,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.110662556108949,4,"4",2,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.77203024744807,5,"4",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.347159004345795,3,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.0726194537706342,5,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.43701513622168,6,"2",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.875550541996037,7,"14",2,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.20389422633059,5,"9",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.456750193779557,5,"1",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.102390683214245,6,"4",2,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.175216943020639,5,"1",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.18870152600775,3,"1",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.607164718732352,6,"15",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-1.00869591036746,5,"1",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.909528076304291,7,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.309016380969366,5,"1",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.220118859598841,6,"14",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.764723521681536,3,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.635477746368516,5,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.292299734172224,5,"15",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.156926424002345,6,"1",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.496058620030861,5,"14",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.0346585710395766,5,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.316492850836905,3,"5",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.367009592084382,5,"15",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.484881169519112,6,"12",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.868095572109032,2,"10",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.507101943587823,5,"1",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.370969847797035,5,"4",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.377632607071457,5,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.209617637034953,6,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.601550335095382,7,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.236940954130699,5,"2",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.662659243285706,5,"4",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,1.40074837748719,7,"15",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,1.09858675776877,6,"4",2,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.469826152772441,6,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.273091993472129,6,"1",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.218902731655585,5,"12",2,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.0754061762271304,5,"4",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.673041889298922,5,"2",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.504466414079179,6,"2",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.732633390358068,6,"9",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.319428434241836,3,"5",1,0,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.799502376588797,5,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.933602838074001,4,"4",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,-0.0100701946562547,6,"2",1,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
"26",1,0.75140424687827,5,"2",2,1,4,-0.283624159722831,-0.588562933050179,0.192676486062511,-0.25990959338709,-0.0562859658591949
